idxSin;cov;incDate;decDate;cloDate;accYear;pay;eval
S00418831;TTG;2020-11-22;2020-11-23;;2020;0.0;1700.0
S00418831;TTG;2020-11-22;2020-11-23;2021-02-07;2021;873.0;873.0
S00418841;TTG;2020-11-22;2020-11-22;;2020;0.0;1700.0
S00418841;TTG;2020-11-22;2020-11-22;2021-02-25;2021;0.0;0.0
S00418856;TTG;2020-11-22;2020-12-12;;2020;0.0;1700.0
S00418856;TTG;2020-11-22;2020-12-12;2021-05-17;2021;967.55;967.55
S00418874;TTG;2020-11-22;2020-11-22;2020-12-05;2020;1341.8;1341.8
S00418892;TTG;2020-11-22;2020-11-23;;2020;0.0;1700.0
S00418892;TTG;2020-11-22;2020-11-23;2021-03-19;2021;0.0;0.0
S00418907;TTG;2020-11-23;2020-12-01;;2020;0.0;1700.0
S00418907;TTG;2020-11-23;2020-12-01;2021-04-16;2021;0.0;0.0
S00418921;TTG;2020-11-23;2020-11-23;2020-11-23;2020;2364.83;2364.83
S00418934;TTG;2020-11-23;2020-11-24;;2020;0.0;1700.0
S00418934;TTG;2020-11-23;2020-11-24;2021-02-16;2021;3020.25;3020.25
S00418945;TTG;2020-11-23;2020-11-23;2020-12-18;2020;723.92;723.92
S00418965;TTG;2020-11-23;2020-11-25;;2020;0.0;1700.0
S00418965;TTG;2020-11-23;2020-11-25;2021-02-13;2021;795.3;795.3
S00418990;TTG;2020-11-23;2020-11-26;2020-11-26;2020;429.19;429.19
S00419014;TTG;2020-11-24;2020-11-25;;2020;0.0;1700.0
S00419014;TTG;2020-11-24;2020-11-25;2021-01-02;2021;1824.64;1824.64
S00419032;TTG;2020-11-24;2020-11-24;;2020;0.0;1700.0
S00419032;TTG;2020-11-24;2020-11-24;2021-01-22;2021;7598.96;7598.96
S00419047;TTG;2020-11-24;2020-11-24;;2020;0.0;1700.0
S00419047;TTG;2020-11-24;2020-11-24;2021-01-04;2021;0.0;0.0
S00419066;TTG;2020-11-24;2020-11-24;2020-12-16;2020;153.19;153.19
S00419087;TTG;2020-11-24;2020-11-24;;2020;0.0;1700.0
S00419087;TTG;2020-11-24;2020-11-24;2021-03-01;2021;1255.17;1255.17
S00419104;TTG;2020-11-24;2020-12-01;2020-12-31;2020;15665.62;15665.62
S00419116;TTG;2020-11-24;2020-11-25;;2020;0.0;1700.0
S00419116;TTG;2020-11-24;2020-11-25;2021-01-13;2021;2306.58;2306.58
S00419135;TTG;2020-11-24;2020-11-24;;2020;0.0;1700.0
S00419135;TTG;2020-11-24;2020-11-24;2021-05-25;2021;0.0;0.0
S00419146;TTG;2020-11-24;2020-11-24;;2020;0.0;1700.0
S00419146;TTG;2020-11-24;2020-11-24;2021-09-10;2021;2814.37;2814.37
S00419163;TTG;2020-11-24;2020-11-24;;2020;0.0;1700.0
S00419163;TTG;2020-11-24;2020-11-24;2021-07-25;2021;1473.13;1473.13
S00419181;TTG;2020-11-24;2020-11-30;2020-12-14;2020;411.24;411.24
S00419192;TTG;2020-11-24;2020-11-25;;2020;0.0;1700.0
S00419192;TTG;2020-11-24;2020-11-25;2021-01-17;2021;0.0;0.0
S00419206;TTG;2020-11-25;2020-11-26;;2020;0.0;1700.0
S00419206;TTG;2020-11-25;2020-11-26;2021-02-28;2021;8198.68;8198.68
S00419219;TTG;2020-11-25;2020-11-26;2020-12-21;2020;2812.7;2812.7
S00419238;TTG;2020-11-25;2020-12-05;;2020;0.0;1700.0
S00419238;TTG;2020-11-25;2020-12-05;2021-01-28;2021;7691.57;7691.57
S00419251;TTG;2020-11-25;2020-11-27;;2020;0.0;1700.0
S00419251;TTG;2020-11-25;2020-11-27;2021-01-22;2021;0.0;0.0
S00419265;TTG;2020-11-25;2020-11-25;;2020;0.0;1700.0
S00419265;TTG;2020-11-25;2020-11-25;2021-04-06;2021;4429.84;4429.84
S00419274;TTG;2020-11-25;2020-11-27;2020-11-27;2020;2674.99;2674.99
S00419293;TTG;2020-11-25;2020-11-25;2020-12-10;2020;0.0;0.0
S00419309;TTG;2020-11-25;2020-11-25;;2020;0.0;1700.0
S00419309;TTG;2020-11-25;2020-11-25;2021-03-17;2021;1775.22;1775.22
S00419335;TTG;2020-11-25;2020-11-30;;2020;0.0;1700.0
S00419335;TTG;2020-11-25;2020-11-30;2021-03-21;2021;2425.92;2425.92
S00419349;TTG;2020-11-25;2020-11-26;;2020;0.0;1700.0
S00419349;TTG;2020-11-25;2020-11-26;2021-05-28;2021;1201.32;1201.32
S00419369;TTG;2020-11-25;2020-11-25;;2020;0.0;1700.0
S00419369;TTG;2020-11-25;2020-11-25;2021-01-16;2021;1231.15;1231.15
S00419386;TTG;2020-11-25;2020-11-28;;2020;0.0;1700.0
S00419386;TTG;2020-11-25;2020-11-28;2021-04-30;2021;4588.77;4588.77
S00419392;TTG;2020-11-25;2020-11-27;2020-12-15;2020;2621.24;2621.24
S00419406;TTG;2020-11-25;2020-12-03;;2020;0.0;1700.0
S00419406;TTG;2020-11-25;2020-12-03;2021-01-04;2021;844.85;844.85
S00419422;TTG;2020-11-25;2020-11-27;;2020;0.0;1700.0
S00419422;TTG;2020-11-25;2020-11-27;2021-05-21;2021;3505.25;3505.25
S00419435;TTG;2020-11-25;2020-12-04;;2020;0.0;1700.0
S00419435;TTG;2020-11-25;2020-12-04;2021-02-21;2021;1279.96;1279.96
S00419451;TTG;2020-11-25;2020-12-01;;2020;0.0;1700.0
S00419451;TTG;2020-11-25;2020-12-01;2021-05-25;2021;524.64;524.64
S00419466;TTG;2020-11-25;2020-11-25;;2020;0.0;1700.0
S00419466;TTG;2020-11-25;2020-11-25;2021-03-22;2021;617.89;617.89
S00419485;TTG;2020-11-26;2020-12-12;;2020;0.0;1700.0
S00419485;TTG;2020-11-26;2020-12-12;2021-01-15;2021;587.23;587.23
S00419499;TTG;2020-11-26;2020-11-26;;2020;0.0;1700.0
S00419499;TTG;2020-11-26;2020-11-26;2021-02-06;2021;0.0;0.0
S00419513;TTG;2020-11-26;2020-11-26;2020-12-20;2020;518.83;518.83
S00419531;TTG;2020-11-26;2020-11-27;;2020;0.0;1700.0
S00419531;TTG;2020-11-26;2020-11-27;2021-01-01;2021;8735.33;8735.33
S00419546;TTG;2020-11-26;2020-12-08;;2020;0.0;1700.0
S00419546;TTG;2020-11-26;2020-12-08;2021-03-05;2021;3054.52;3054.52
S00419559;TTG;2020-11-26;2020-11-27;;2020;0.0;1700.0
S00419559;TTG;2020-11-26;2020-11-27;2021-09-06;2021;1246.96;1246.96
S00419571;TTG;2020-11-26;2020-12-11;;2020;0.0;1700.0
S00419571;TTG;2020-11-26;2020-12-11;2021-03-05;2021;3253.72;3253.72
S00419596;TTG;2020-11-26;2020-11-27;;2020;0.0;1700.0
S00419596;TTG;2020-11-26;2020-11-27;2021-01-18;2021;457.95;457.95
S00419610;TTG;2020-11-27;2020-11-28;2020-11-28;2020;3085.39;3085.39
S00419626;TTG;2020-11-27;2020-11-27;2020-12-16;2020;6139.67;6139.67
S00419636;TTG;2020-11-27;2020-12-09;;2020;0.0;1700.0
S00419636;TTG;2020-11-27;2020-12-09;2021-02-05;2021;2005.86;2005.86
S00419654;TTG;2020-11-27;2020-11-27;;2020;0.0;1700.0
S00419654;TTG;2020-11-27;2020-11-27;2021-06-08;2021;1671.29;1671.29
S00419669;TTG;2020-11-27;2020-11-27;;2020;0.0;1700.0
S00419669;TTG;2020-11-27;2020-11-27;2021-08-01;2021;5435.56;5435.56
S00419690;TTG;2020-11-27;2020-12-01;;2020;0.0;1700.0
S00419690;TTG;2020-11-27;2020-12-01;2021-01-06;2021;2866.6;2866.6
S00419709;TTG;2020-11-27;2020-11-28;2020-12-24;2020;3955.44;3955.44
S00419724;TTG;2020-11-27;2020-11-27;;2020;0.0;1700.0
S00419724;TTG;2020-11-27;2020-11-27;2021-09-16;2021;248.4;248.4
S00419743;TTG;2020-11-27;2020-11-27;;2020;0.0;1700.0
S00419743;TTG;2020-11-27;2020-11-27;2021-01-01;2021;2547.61;2547.61
S00419755;TTG;2020-11-27;2020-11-29;;2020;0.0;1700.0
S00419755;TTG;2020-11-27;2020-11-29;2021-01-30;2021;381.93;381.93
S00419773;TTG;2020-11-27;2020-11-30;;2020;0.0;1700.0
S00419773;TTG;2020-11-27;2020-11-30;2021-08-10;2021;596.48;596.48
S00419789;TTG;2020-11-27;2020-11-29;;2020;0.0;1700.0
S00419789;TTG;2020-11-27;2020-11-29;2021-07-06;2021;1663.03;1663.03
S00419800;TTG;2020-11-27;2020-11-27;;2020;0.0;1700.0
S00419800;TTG;2020-11-27;2020-11-27;2021-01-05;2021;5163.08;5163.08
S00419815;TTG;2020-11-27;2020-11-27;;2020;0.0;1700.0
S00419815;TTG;2020-11-27;2020-11-27;2021-01-16;2021;516.03;516.03
S00419834;TTG;2020-11-27;2020-12-05;;2020;0.0;1700.0
S00419834;TTG;2020-11-27;2020-12-05;2021-01-16;2021;5783.21;5783.21
S00419847;TTG;2020-11-27;2020-11-27;;2020;0.0;1700.0
S00419847;TTG;2020-11-27;2020-11-27;2021-02-27;2021;0.0;0.0
S00419867;TTG;2020-11-27;2020-11-27;;2020;0.0;1700.0
S00419867;TTG;2020-11-27;2020-11-27;2021-01-19;2021;7230.69;7230.69
S00419879;TTG;2020-11-27;2020-11-30;;2020;0.0;1700.0
S00419879;TTG;2020-11-27;2020-11-30;2021-02-24;2021;248.4;248.4
S00419898;TTG;2020-11-28;2020-11-30;2020-11-30;2020;1393.05;1393.05
S00419923;TTG;2020-11-28;2020-12-09;;2020;0.0;1700.0
S00419923;TTG;2020-11-28;2020-12-09;2021-01-20;2021;1449.41;1449.41
S00419937;TTG;2020-11-28;2020-12-03;;2020;0.0;1700.0
S00419937;TTG;2020-11-28;2020-12-03;2021-01-22;2021;4216.16;4216.16
S00419953;TTG;2020-11-28;2020-11-30;;2020;0.0;1700.0
S00419953;TTG;2020-11-28;2020-11-30;2021-01-28;2021;910.82;910.82
S00419975;TTG;2020-11-28;2021-02-11;2021-08-27;2021;16965.89;16965.89
S00419993;TTG;2020-11-28;2020-11-28;2020-12-13;2020;973.86;973.86
S00420004;TTG;2020-11-28;2020-12-02;;2020;0.0;1700.0
S00420004;TTG;2020-11-28;2020-12-02;2021-03-23;2021;19950.69;19950.69
S00420017;TTG;2020-11-28;2020-11-28;2020-12-21;2020;230.0;230.0
S00420031;TTG;2020-11-28;2020-12-01;;2020;0.0;1700.0
S00420031;TTG;2020-11-28;2020-12-01;2021-02-03;2021;2499.55;2499.55
S00420045;TTG;2020-11-28;2020-11-28;;2020;0.0;1700.0
S00420045;TTG;2020-11-28;2020-11-28;2021-01-17;2021;38456.76;38456.76
S00420066;TTG;2020-11-28;2020-11-28;;2020;0.0;1700.0
S00420066;TTG;2020-11-28;2020-11-28;2021-03-03;2021;662.06;662.06
S00420083;TTG;2020-11-29;2020-11-30;;2020;0.0;1700.0
S00420083;TTG;2020-11-29;2020-11-30;2021-03-30;2021;398.35;398.35
S00420095;TTG;2020-11-29;2020-12-01;;2020;0.0;1700.0
S00420095;TTG;2020-11-29;2020-12-01;2021-05-06;2021;2773.27;2773.27
S00420115;TTG;2020-11-29;2020-12-01;;2020;0.0;1700.0
S00420115;TTG;2020-11-29;2020-12-01;2021-01-09;2021;6963.25;6963.25
S00420129;TTG;2020-11-29;2020-11-29;2020-12-20;2020;314.76;314.76
S00420138;TTG;2020-11-29;2020-12-04;;2020;0.0;1700.0
S00420138;TTG;2020-11-29;2020-12-04;2021-10-23;2021;1274.66;1274.66
S00420166;TTG;2020-11-29;2020-12-03;;2020;0.0;1700.0
S00420166;TTG;2020-11-29;2020-12-03;2021-05-08;2021;2216.04;2216.04
S00420178;TTG;2020-11-29;2020-11-29;;2020;0.0;1700.0
S00420178;TTG;2020-11-29;2020-11-29;2021-01-01;2021;1891.7;1891.7
S00420196;TTG;2020-11-29;2020-12-17;;2020;0.0;1700.0
S00420196;TTG;2020-11-29;2020-12-17;2021-05-18;2021;5985.51;5985.51
S00420219;TTG;2020-11-29;2020-11-29;;2020;0.0;1700.0
S00420219;TTG;2020-11-29;2020-11-29;2021-02-04;2021;10267.34;10267.34
S00420236;TTG;2020-11-29;2020-11-29;2020-12-06;2020;0.0;0.0
S00420256;TTG;2020-11-29;2020-11-30;2020-12-22;2020;230.0;230.0
S00420269;TTG;2020-11-29;2020-12-01;2020-12-17;2020;1688.29;1688.29
S00420292;TTG;2020-11-30;2020-12-04;;2020;0.0;1700.0
S00420292;TTG;2020-11-30;2020-12-04;2021-03-26;2021;274.78;274.78
S00420308;TTG;2020-11-30;2020-12-01;2020-12-01;2020;7984.71;7984.71
S00420320;TTG;2020-11-30;2020-11-30;;2020;0.0;1700.0
S00420320;TTG;2020-11-30;2020-11-30;2021-08-23;2021;1952.7;1952.7
S00420332;TTG;2020-11-30;2020-12-02;;2020;0.0;1700.0
S00420332;TTG;2020-11-30;2020-12-02;2021-02-22;2021;3579.7;3579.7
S00420349;TTG;2020-11-30;2020-12-02;;2020;0.0;1700.0
S00420349;TTG;2020-11-30;2020-12-02;2021-01-27;2021;248.4;248.4
S00420366;TTG;2020-11-30;2020-11-30;;2020;0.0;1700.0
S00420366;TTG;2020-11-30;2020-11-30;2021-01-03;2021;2194.85;2194.85
S00420392;TTG;2020-11-30;2020-12-02;;2020;0.0;1700.0
S00420392;TTG;2020-11-30;2020-12-02;2021-01-15;2021;248.4;248.4
S00420405;TTG;2020-11-30;2020-12-03;;2020;0.0;1700.0
S00420405;TTG;2020-11-30;2020-12-03;2021-02-04;2021;417.94;417.94
S00420431;TTG;2020-11-30;2020-12-03;;2020;0.0;1700.0
S00420431;TTG;2020-11-30;2020-12-03;2021-05-22;2021;1419.74;1419.74
S00420453;TTG;2020-11-30;2020-12-09;2020-12-25;2020;435.67;435.67
S00420467;TTG;2020-11-30;2020-12-01;;2020;0.0;1700.0
S00420467;TTG;2020-11-30;2020-12-01;2021-05-05;2021;3513.99;3513.99
S00420489;TTG;2020-11-30;2020-11-30;2020-12-16;2020;230.0;230.0
S00420508;TTG;2020-11-30;2020-11-30;;2020;0.0;1700.0
S00420508;TTG;2020-11-30;2020-11-30;2021-02-08;2021;9359.38;9359.38
S00420523;TTG;2020-11-30;2020-11-30;;2020;0.0;1700.0
S00420523;TTG;2020-11-30;2020-11-30;2021-05-22;2021;2312.4;2312.4
S00420539;TTG;2020-11-30;2020-12-01;;2020;0.0;1700.0
S00420539;TTG;2020-11-30;2020-12-01;2021-01-22;2021;0.0;0.0
S00420559;TTG;2020-11-30;2020-11-30;2020-12-16;2020;4532.64;4532.64
S00420580;TTG;2020-11-30;2020-11-30;;2020;0.0;1700.0
S00420580;TTG;2020-11-30;2020-11-30;2021-01-02;2021;30744.44;30744.44
S00420589;TTG;2020-12-01;2020-12-05;;2020;0.0;1700.0
S00420589;TTG;2020-12-01;2020-12-05;2021-04-04;2021;5344.39;5344.39
S00420605;TTG;2020-12-01;2020-12-01;2020-12-22;2020;1141.55;1141.55
S00420629;TTG;2020-12-01;2020-12-07;;2020;0.0;1700.0
S00420629;TTG;2020-12-01;2020-12-07;2021-03-01;2021;5683.48;5683.48
S00420649;TTG;2020-12-01;2020-12-01;;2020;0.0;1700.0
S00420649;TTG;2020-12-01;2020-12-01;2021-02-03;2021;556.02;556.02
S00420670;TTG;2020-12-01;2020-12-18;;2020;0.0;1700.0
S00420670;TTG;2020-12-01;2020-12-18;2021-02-04;2021;6667.7;6667.7
S00420688;TTG;2020-12-01;2020-12-03;2020-12-18;2020;0.0;0.0
S00420715;TTG;2020-12-01;2020-12-03;;2020;0.0;1700.0
S00420715;TTG;2020-12-01;2020-12-03;2021-04-27;2021;2171.53;2171.53
S00420728;TTG;2020-12-01;2020-12-20;;2020;0.0;1700.0
S00420728;TTG;2020-12-01;2020-12-20;2021-03-12;2021;2843.27;2843.27
S00420742;TTG;2020-12-01;2020-12-04;;2020;0.0;1700.0
S00420742;TTG;2020-12-01;2020-12-04;2021-07-11;2021;6829.55;6829.55
S00420760;TTG;2020-12-01;2020-12-02;2020-12-28;2020;4762.72;4762.72
S00420775;TTG;2020-12-02;2020-12-02;;2020;0.0;1700.0
S00420775;TTG;2020-12-02;2020-12-02;2021-06-20;2021;5050.08;5050.08
S00420788;TTG;2020-12-02;2020-12-30;;2020;0.0;1700.0
S00420788;TTG;2020-12-02;2020-12-30;2021-08-18;2021;344.93;344.93
S00420806;TTG;2020-12-02;2021-01-07;2021-01-15;2021;0.0;0.0
S00420825;TTG;2020-12-02;2020-12-03;2020-12-30;2020;1857.52;1857.52
S00420835;TTG;2020-12-02;2020-12-05;;2020;0.0;1700.0
S00420835;TTG;2020-12-02;2020-12-05;2021-01-02;2021;735.45;735.45
S00420864;TTG;2020-12-02;2020-12-05;;2020;0.0;1700.0
S00420864;TTG;2020-12-02;2020-12-05;2021-03-06;2021;4794.2;4794.2
S00420881;TTG;2020-12-02;2020-12-02;2020-12-12;2020;230.0;230.0
S00420901;TTG;2020-12-02;2020-12-05;;2020;0.0;1700.0
S00420901;TTG;2020-12-02;2020-12-05;2021-02-07;2021;0.0;0.0
S00420916;TTG;2020-12-02;2020-12-03;2020-12-11;2020;4636.99;4636.99
S00420935;TTG;2020-12-02;2020-12-05;;2020;0.0;1700.0
S00420935;TTG;2020-12-02;2020-12-05;2021-01-08;2021;1721.4;1721.4
S00420952;TTG;2020-12-02;2020-12-02;2020-12-30;2020;1399.95;1399.95
S00420970;TTG;2020-12-02;2020-12-06;;2020;0.0;1700.0
S00420970;TTG;2020-12-02;2020-12-06;2021-02-06;2021;2225.75;2225.75
S00420987;TTG;2020-12-02;2020-12-02;2020-12-02;2020;1169.09;1169.09
S00420997;TTG;2020-12-02;2020-12-03;;2020;0.0;1700.0
S00420997;TTG;2020-12-02;2020-12-03;2021-01-21;2021;6843.01;6843.01
S00421009;TTG;2020-12-02;2020-12-06;;2020;0.0;1700.0
S00421009;TTG;2020-12-02;2020-12-06;2021-01-27;2021;314.81;314.81
S00421025;TTG;2020-12-02;2020-12-02;;2020;0.0;1700.0
S00421025;TTG;2020-12-02;2020-12-02;2021-07-08;2021;2427.46;2427.46
S00421038;TTG;2020-12-02;2020-12-02;;2020;0.0;1700.0
S00421038;TTG;2020-12-02;2020-12-02;2021-05-03;2021;1267.1;1267.1
S00421054;TTG;2020-12-03;2020-12-05;;2020;0.0;1700.0
S00421054;TTG;2020-12-03;2020-12-05;2021-01-02;2021;3777.46;3777.46
S00421071;TTG;2020-12-03;2020-12-03;;2020;0.0;1700.0
S00421071;TTG;2020-12-03;2020-12-03;2021-03-20;2021;2605.41;2605.41
S00421097;TTG;2020-12-03;2020-12-08;;2020;0.0;1700.0
S00421097;TTG;2020-12-03;2020-12-08;2021-05-24;2021;884.51;884.51
S00421117;TTG;2020-12-03;2020-12-19;;2020;0.0;1700.0
S00421117;TTG;2020-12-03;2020-12-19;2021-03-07;2021;4645.11;4645.11
S00421141;TTG;2020-12-03;2020-12-04;2020-12-12;2020;5081.56;5081.56
S00421163;TTG;2020-12-03;2020-12-04;;2020;0.0;1700.0
S00421163;TTG;2020-12-03;2020-12-04;2021-05-18;2021;1819.99;1819.99
S00421185;TTG;2020-12-03;2020-12-03;;2020;0.0;1700.0
S00421185;TTG;2020-12-03;2020-12-03;2021-06-10;2021;323.79;323.79
S00421201;TTG;2020-12-03;2020-12-03;2020-12-27;2020;605.36;605.36
S00421219;TTG;2020-12-03;2020-12-03;2020-12-16;2020;5466.64;5466.64
S00421227;TTG;2020-12-03;2020-12-22;;2020;0.0;1700.0
S00421227;TTG;2020-12-03;2020-12-22;2021-02-18;2021;11326.88;11326.88
S00421248;TTG;2020-12-03;2020-12-04;;2020;0.0;1700.0
S00421248;TTG;2020-12-03;2020-12-04;2021-04-25;2021;583.16;583.16
S00421266;TTG;2020-12-04;2020-12-05;;2020;0.0;1700.0
S00421266;TTG;2020-12-04;2020-12-05;2021-04-21;2021;337.62;337.62
S00421279;TTG;2020-12-04;2020-12-06;;2020;0.0;1700.0
S00421279;TTG;2020-12-04;2020-12-06;2021-01-25;2021;1620.75;1620.75
S00421295;TTG;2020-12-04;2020-12-04;;2020;0.0;1700.0
S00421295;TTG;2020-12-04;2020-12-04;2021-03-02;2021;868.87;868.87
S00421309;TTG;2020-12-04;2020-12-06;2020-12-23;2020;732.44;732.44
S00421322;TTG;2020-12-04;2020-12-07;;2020;0.0;1700.0
S00421322;TTG;2020-12-04;2020-12-07;2021-01-31;2021;2305.43;2305.43
S00421338;TTG;2020-12-04;2020-12-06;;2020;0.0;1700.0
S00421338;TTG;2020-12-04;2020-12-06;2021-01-20;2021;972.83;972.83
S00421354;TTG;2020-12-05;2020-12-06;;2020;0.0;1700.0
S00421354;TTG;2020-12-05;2020-12-06;2021-03-28;2021;2449.0;2449.0
S00421375;TTG;2020-12-05;2020-12-06;;2020;0.0;1700.0
S00421375;TTG;2020-12-05;2020-12-06;2021-01-03;2021;9087.54;9087.54
S00421397;TTG;2020-12-05;2020-12-09;;2020;0.0;1700.0
S00421397;TTG;2020-12-05;2020-12-09;2021-01-01;2021;3607.74;3607.74
S00421415;TTG;2020-12-05;2020-12-06;;2020;0.0;1700.0
S00421415;TTG;2020-12-05;2020-12-06;2021-01-31;2021;4815.86;4815.86
S00421426;TTG;2020-12-05;2020-12-07;;2020;0.0;1700.0
S00421426;TTG;2020-12-05;2020-12-07;2021-10-26;2021;248.4;248.4
S00421454;TTG;2020-12-05;2020-12-08;;2020;0.0;1700.0
S00421454;TTG;2020-12-05;2020-12-08;2021-03-03;2021;0.0;0.0
S00421469;TTG;2020-12-05;2020-12-14;;2020;0.0;1700.0
S00421469;TTG;2020-12-05;2020-12-14;2021-09-27;2021;7429.16;7429.16
S00421488;TTG;2020-12-05;2020-12-05;;2020;0.0;1700.0
S00421488;TTG;2020-12-05;2020-12-05;2021-01-19;2021;1550.1;1550.1
S00421505;TTG;2020-12-05;2020-12-07;;2020;0.0;1700.0
S00421505;TTG;2020-12-05;2020-12-07;2021-01-07;2021;19401.62;19401.62
S00421520;TTG;2020-12-05;2020-12-05;;2020;0.0;1700.0
S00421520;TTG;2020-12-05;2020-12-05;2021-01-28;2021;1991.04;1991.04
S00421527;TTG;2020-12-06;2020-12-06;;2020;0.0;1700.0
S00421527;TTG;2020-12-06;2020-12-06;2021-04-13;2021;4285.67;4285.67
S00421538;TTG;2020-12-06;2021-01-21;2021-07-12;2021;248.4;248.4
S00421551;TTG;2020-12-06;2020-12-06;;2020;0.0;1700.0
S00421551;TTG;2020-12-06;2020-12-06;2021-03-29;2021;645.58;645.58
S00421573;TTG;2020-12-06;2020-12-23;;2020;0.0;1700.0
S00421573;TTG;2020-12-06;2020-12-23;2021-01-17;2021;0.0;0.0
S00421593;TTG;2020-12-06;2020-12-06;2020-12-31;2020;1927.45;1927.45
S00421610;TTG;2020-12-06;2020-12-06;2020-12-23;2020;798.14;798.14
S00421624;TTG;2020-12-06;2020-12-06;;2020;0.0;1700.0
S00421624;TTG;2020-12-06;2020-12-06;2021-06-23;2021;0.0;0.0
S00421642;TTG;2020-12-06;2020-12-15;2020-12-31;2020;230.0;230.0
S00421654;TTG;2020-12-07;2020-12-07;;2020;0.0;1700.0
S00421654;TTG;2020-12-07;2020-12-07;2021-05-03;2021;339.75;339.75
S00421672;TTG;2020-12-07;2020-12-08;;2020;0.0;1700.0
S00421672;TTG;2020-12-07;2020-12-08;2021-01-27;2021;0.0;0.0
S00421686;TTG;2020-12-07;2021-01-02;2021-04-18;2021;431.38;431.38
S00421697;TTG;2020-12-07;2020-12-09;;2020;0.0;1700.0
S00421697;TTG;2020-12-07;2020-12-09;2021-03-16;2021;1064.45;1064.45
S00421714;TTG;2020-12-07;2020-12-12;;2020;0.0;1700.0
S00421714;TTG;2020-12-07;2020-12-12;2021-01-18;2021;2530.4;2530.4
S00421735;TTG;2020-12-07;2020-12-07;2020-12-31;2020;3836.05;3836.05
S00421753;TTG;2020-12-07;2020-12-07;;2020;0.0;1700.0
S00421753;TTG;2020-12-07;2020-12-07;2021-01-21;2021;752.45;752.45
S00421767;TTG;2020-12-07;2020-12-07;;2020;0.0;1700.0
S00421767;TTG;2020-12-07;2020-12-07;2021-05-02;2021;3992.88;3992.88
S00421787;TTG;2020-12-07;2020-12-07;2020-12-26;2020;632.83;632.83
S00421805;TTG;2020-12-07;2020-12-08;;2020;0.0;1700.0
S00421805;TTG;2020-12-07;2020-12-08;2021-01-21;2021;3627.6;3627.6
S00421824;TTG;2020-12-07;2020-12-08;2020-12-17;2020;3380.3;3380.3
S00421842;TTG;2020-12-07;2020-12-07;;2020;0.0;1700.0
S00421842;TTG;2020-12-07;2020-12-07;2021-03-26;2021;1927.84;1927.84
S00421856;TTG;2020-12-07;2020-12-07;;2020;0.0;1700.0
S00421856;TTG;2020-12-07;2020-12-07;2021-04-20;2021;364.07;364.07
S00421881;TTG;2020-12-07;2020-12-07;2020-12-29;2020;5674.31;5674.31
S00421900;TTG;2020-12-08;2020-12-09;;2020;0.0;1700.0
S00421900;TTG;2020-12-08;2020-12-09;;2021;0.0;1700.0
S00421900;TTG;2020-12-08;2020-12-09;2022-03-04;2022;268.27;268.27
S00421912;TTG;2020-12-08;2020-12-16;;2020;0.0;1700.0
S00421912;TTG;2020-12-08;2020-12-16;2021-01-16;2021;7309.18;7309.18
S00421928;TTG;2020-12-08;2021-01-21;2021-02-07;2021;2007.99;2007.99
S00421943;TTG;2020-12-08;2021-02-07;2021-02-15;2021;4534.86;4534.86
S00421966;TTG;2020-12-08;2021-01-06;2021-01-31;2021;1726.23;1726.23
S00421982;TTG;2020-12-08;2020-12-15;;2020;0.0;1700.0
S00421982;TTG;2020-12-08;2020-12-15;2021-02-02;2021;500.79;500.79
S00422013;TTG;2020-12-08;2020-12-09;2020-12-17;2020;2177.21;2177.21
S00422034;TTG;2020-12-08;2021-02-12;2021-08-05;2021;1924.23;1924.23
S00422052;TTG;2020-12-08;2020-12-09;;2020;0.0;1700.0
S00422052;TTG;2020-12-08;2020-12-09;2021-01-28;2021;1951.35;1951.35
S00422074;TTG;2020-12-08;2020-12-08;;2020;0.0;1700.0
S00422074;TTG;2020-12-08;2020-12-08;2021-01-23;2021;501.14;501.14
S00422094;TTG;2020-12-08;2020-12-12;;2020;0.0;1700.0
S00422094;TTG;2020-12-08;2020-12-12;2021-01-22;2021;3202.16;3202.16
S00422110;TTG;2020-12-08;2020-12-08;;2020;0.0;1700.0
S00422110;TTG;2020-12-08;2020-12-08;2021-08-05;2021;2592.43;2592.43
S00422124;TTG;2020-12-08;2020-12-08;2020-12-23;2020;0.0;0.0
S00422139;TTG;2020-12-08;2020-12-09;;2020;0.0;1700.0
S00422139;TTG;2020-12-08;2020-12-09;2021-01-15;2021;2388.96;2388.96
S00422153;TTG;2020-12-08;2020-12-21;;2020;0.0;1700.0
S00422153;TTG;2020-12-08;2020-12-21;2021-01-14;2021;587.68;587.68
S00422165;TTG;2020-12-08;2020-12-09;;2020;0.0;1700.0
S00422165;TTG;2020-12-08;2020-12-09;2021-01-31;2021;970.25;970.25
S00422174;TTG;2020-12-08;2020-12-10;;2020;0.0;1700.0
S00422174;TTG;2020-12-08;2020-12-10;2021-01-31;2021;3706.74;3706.74
S00422190;TTG;2020-12-08;2020-12-08;2020-12-31;2020;0.0;0.0
S00422206;TTG;2020-12-09;2020-12-09;2020-12-27;2020;535.77;535.77
S00422224;TTG;2020-12-09;2020-12-09;;2020;0.0;1700.0
S00422224;TTG;2020-12-09;2020-12-09;2021-02-07;2021;6799.25;6799.25
S00422240;TTG;2020-12-09;2020-12-10;;2020;0.0;1700.0
S00422240;TTG;2020-12-09;2020-12-10;2021-06-05;2021;251.58;251.58
